id,price,accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,instant_bookable,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,n_amenities,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming
3872298,95.0,2,0.0,1.0,1.0,Altstetten,Entire home/apt,Entire rental unit,20,47.38965,8.49178,28,58,88,272,63,2,0,0.47,1,100.0,100.0,1.0,1,0,4.71,4.84,4.81,4.7,4.85,4.74,4.67,29,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,29,365,1,0,0,1,0,0,0,0,0,0,0,1
3890636,95.0,2,1.0,1.0,1.0,Hard,Entire home/apt,Entire rental unit,1,47.37997,8.50702,24,54,84,358,635,26,0,4.7,1,100.0,100.0,1.0,23,1,4.68,4.8,4.88,4.91,4.85,4.55,4.54,22,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,47,251,0,0,0,0,0,0,0,0,0,0,0,0
3941358,155.0,4,0.0,1.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,4,47.36365,8.54939,0,0,0,182,144,13,1,1.07,1,100.0,94.0,1.0,52,1,4.54,4.68,4.57,4.78,4.75,4.87,4.52,38,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,32,410,0,0,1,0,0,0,1,0,0,0,0,0
4145732,89.0,2,1.0,1.0,1.0,Hard,Entire home/apt,Entire rental unit,1,47.3800028,8.507072100000002,22,52,82,262,269,25,0,2.05,1,100.0,100.0,1.0,23,1,4.84,4.93,4.91,4.91,4.93,4.72,4.69,42,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,48,473,0,0,0,0,0,0,0,0,0,0,0,0
4195239,117.0,2,1.0,1.0,1.0,Hirslanden,Entire home/apt,Entire serviced apartment,3,47.36051,8.5649,3,33,37,37,38,2,2,0.3,0,92.0,51.0,2.0,43,0,4.39,4.62,4.73,4.78,4.68,4.7,4.37,34,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,30,376,0,0,0,0,0,0,0,0,0,0,1,1
4201898,309.0,4,1.0,1.0,2.0,Hirslanden,Entire home/apt,Entire serviced apartment,3,47.36051,8.5649,28,58,62,62,44,0,0,0.35,0,92.0,51.0,2.0,43,0,4.43,4.41,4.8,4.75,4.73,4.7,4.34,35,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,40,454,0,0,0,1,0,0,0,0,0,0,1,0
4202724,190.0,2,1.0,1.0,1.0,Seefeld,Entire home/apt,Entire serviced apartment,3,47.35784,8.553,14,44,48,48,8,0,0,0.06,0,92.0,51.0,2.0,43,0,4.63,4.63,4.75,5.0,4.5,4.88,4.0,38,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,31,436,0,0,0,1,0,0,0,0,0,0,1,0
4222657,380.0,6,1.0,1.0,2.0,Seefeld,Entire home/apt,Entire serviced apartment,2,47.35784,8.553,25,55,59,59,31,1,0,0.24,0,92.0,51.0,2.0,43,0,4.45,4.71,4.9,4.87,4.71,4.83,4.4,40,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,41,495,0,0,0,1,0,0,0,0,1,0,1,0
4222997,208.0,4,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire serviced apartment,2,47.38368,8.53995,15,45,49,49,18,3,2,0.14,0,92.0,51.0,2.0,43,0,4.89,4.89,4.89,5.0,4.94,4.78,4.61,35,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,32,470,0,0,0,1,0,0,0,0,0,0,1,0
4246456,59.0,2,1.0,1.0,1.0,Rathaus,Private room,Private room in home,1,47.37136,8.54351,13,29,55,55,1383,160,14,10.67,0,100.0,99.0,1.0,4,0,4.44,4.65,4.72,4.55,4.5,4.87,4.45,9,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,246,0,0,0,0,0,0,0,0,0,0,0,0
4281532,229.0,4,1.0,1.0,2.0,Seefeld,Entire home/apt,Entire serviced apartment,2,47.35784,8.553,8,8,8,8,5,1,0,0.04,0,92.0,51.0,2.0,43,0,4.6,4.4,4.8,5.0,4.6,5.0,3.8,40,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,40,395,0,0,0,1,0,0,0,0,0,0,0,0
4298448,143.0,2,1.0,0.5,1.0,Hottingen,Private room,Private room in rental unit,2,47.37379,8.56275,30,60,90,365,31,3,0,0.24,0,100.0,56.0,1.0,3,0,4.19,4.26,4.16,4.48,4.65,4.61,4.23,8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,237,0,0,1,0,0,0,1,0,1,0,0,0
4315829,76.0,2,1.0,0.5,1.0,Witikon,Private room,Private room in townhouse,2,47.35655,8.59939,30,48,48,316,93,11,1,0.75,1,100.0,99.0,1.0,5,0,4.95,4.89,4.97,4.94,4.97,4.83,4.82,48,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,31,552,0,1,1,0,0,0,0,0,0,0,1,0
4368558,101.0,4,1.0,1.0,2.0,Hard,Entire home/apt,Entire rental unit,100,47.38095,8.50514,30,60,90,365,2,0,0,0.02,0,,,,2,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,12,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,25,202,0,0,0,1,0,0,0,0,0,0,1,1
4425760,163.0,4,2.0,1.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,7,47.3901,8.53958,3,3,3,8,54,9,0,0.41,1,100.0,100.0,2.0,3,0,4.94,4.96,4.91,4.84,4.98,4.86,4.84,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,32,486,0,0,0,0,0,0,0,0,0,0,1,1
4544512,137.0,4,1.0,1.5,2.0,Seefeld,Entire home/apt,Entire rental unit,2,47.36025,8.54922,0,0,0,45,89,20,0,0.7,0,100.0,95.0,1.0,252,1,4.78,4.88,4.89,4.83,4.75,4.91,4.81,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,32,190,0,0,0,1,0,0,1,0,0,0,1,0
4666089,191.0,4,1.0,1.0,1.0,Gewerbeschule,Private room,Private room in condo,1,47.38573,8.52743,28,58,88,88,0,0,0,,0,67.0,0.0,3.0,2,0,,,,,,,,9,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,37,119,0,0,1,1,0,0,0,0,0,0,0,1
4666318,230.0,2,1.0,1.0,2.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,6,47.35997772216797,8.522051811218262,0,0,24,204,49,4,1,0.39,1,100.0,93.0,1.0,6,0,5.0,4.94,4.98,4.98,5.0,4.94,4.86,51,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,30,152,0,0,0,0,1,0,0,0,0,0,0,1
4748384,285.0,3,1.0,1.5,2.0,Unterstrass,Entire home/apt,Entire serviced apartment,2,47.38417,8.54212,19,38,50,297,24,9,1,0.22,1,100.0,99.0,1.0,20,1,4.83,4.92,4.96,4.88,4.83,4.79,4.67,49,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,41,81,0,0,0,0,0,0,0,0,0,0,0,0
4796892,63.0,4,1.0,1.0,4.0,Rathaus,Private room,Private room in home,1,47.3714,8.54349,1,1,2,2,1201,123,10,9.16,0,100.0,99.0,1.0,4,0,4.51,4.68,4.77,4.56,4.51,4.9,4.5,9,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,242,0,0,0,0,0,0,0,0,0,0,0,0
4797373,182.0,4,2.0,1.0,2.0,Rathaus,Entire home/apt,Entire rental unit,1,47.3714,8.54349,14,43,72,72,548,82,10,4.17,0,100.0,99.0,1.0,4,0,4.67,4.77,4.8,4.5,4.54,4.92,4.55,17,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,12,198,0,0,0,0,0,0,0,0,1,0,0,0
4921250,195.0,4,1.0,1.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,3,47.38637,8.54343,0,0,3,10,93,6,0,0.73,1,100.0,97.0,1.0,9,0,4.67,4.79,4.87,4.83,4.74,4.92,4.48,29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,35,163,0,1,0,0,0,0,0,0,1,0,0,1
5000434,65.0,1,1.0,1.0,1.0,Affoltern,Entire home/apt,Entire rental unit,10,47.41972,8.51008,5,35,65,245,39,2,0,0.31,0,30.0,20.0,4.0,2,0,4.62,4.62,4.62,4.87,4.74,4.72,4.54,28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,50,403,0,0,0,1,0,0,0,0,1,0,0,1
5055921,293.0,5,3.0,1.5,3.0,Seefeld,Entire home/apt,Entire rental unit,2,47.36398,8.54873,15,15,15,60,117,27,3,0.93,0,100.0,95.0,1.0,252,1,4.82,4.9,4.83,4.88,4.88,4.97,4.77,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,32,443,0,0,0,1,0,0,0,0,0,0,0,0
5081849,109.0,2,1.0,1.0,0.0,Langstrasse,Entire home/apt,Entire rental unit,4,47.3797,8.53599,0,24,48,137,40,6,1,0.9,0,100.0,84.0,2.0,3,0,4.83,5.0,4.85,4.98,5.0,4.95,4.55,25,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0
5168505,76.0,2,1.0,1.5,1.0,Witikon,Private room,Private room in townhouse,2,47.35687,8.59781,24,42,42,308,194,16,1,1.51,1,100.0,99.0,1.0,5,1,4.91,4.88,4.94,4.93,4.95,4.82,4.8,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,27,493,0,1,1,0,0,0,0,0,0,0,1,0
5208392,217.0,4,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire serviced apartment,2,47.38368,8.53995,23,26,26,26,8,1,0,0.07,0,92.0,51.0,2.0,43,0,4.38,4.63,4.88,4.75,4.75,4.75,4.5,35,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,32,465,0,0,0,1,0,0,0,0,0,0,1,0
5209282,104.0,2,0.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,2,47.3718,8.54541,4,14,14,59,222,18,1,1.72,0,100.0,95.0,1.0,252,1,4.73,4.82,4.83,4.91,4.89,4.96,4.62,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,31,412,0,0,1,0,0,0,1,1,1,0,0,1
5210463,226.0,4,1.0,1.0,2.0,Seefeld,Entire home/apt,Entire serviced apartment,3,47.35784,8.553,0,0,0,0,3,0,0,0.03,0,92.0,51.0,2.0,43,0,4.33,4.67,5.0,5.0,4.67,4.67,4.33,40,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,40,395,0,0,0,1,0,0,0,0,0,0,0,0
5349018,221.0,4,1.0,1.0,1.0,Mühlebach,Entire home/apt,Entire serviced apartment,3,47.35578,8.55666,28,29,29,29,1,0,0,0.01,0,92.0,51.0,2.0,43,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,37,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,38,410,0,0,0,1,0,0,0,0,0,0,1,1
5349345,200.0,4,1.0,1.0,1.0,Mühlebach,Entire home/apt,Entire serviced apartment,3,47.35578,8.55666,14,14,14,14,3,0,0,0.08,0,92.0,51.0,2.0,43,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,37,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,32,365,0,0,0,1,0,0,0,0,0,0,1,1
5350564,136.0,2,1.0,1.0,1.0,Hirslanden,Entire home/apt,Entire serviced apartment,2,47.3605,8.56529,13,43,47,47,16,0,0,0.13,0,92.0,51.0,2.0,43,0,4.25,4.2,4.69,4.38,4.38,4.38,4.13,34,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,30,376,0,0,0,0,0,0,0,0,0,0,1,1
5350881,115.0,2,1.0,1.0,1.0,Hirslanden,Entire home/apt,Entire serviced apartment,3,47.3605,8.56529,0,0,0,0,16,0,0,0.13,0,92.0,51.0,2.0,43,0,4.31,4.44,4.63,4.63,4.44,4.53,4.38,34,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,30,376,0,0,0,0,0,0,0,0,0,0,1,1
5378507,57.0,1,1.0,1.0,1.0,Oerlikon,Private room,Private room in rental unit,7,47.41072,8.54479,26,56,86,86,0,0,0,,0,0.0,0.0,4.0,2,0,,,,,,,,15,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,102,0,0,0,0,0,0,0,0,0,0,1,0
5483148,100.0,2,0.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,3,47.37382,8.54228,16,46,76,346,474,35,2,3.7,1,100.0,94.0,1.0,52,1,4.59,4.66,4.67,4.74,4.74,4.96,4.55,34,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,49,240,0,0,0,0,0,0,1,1,1,0,0,0
5553853,130.0,2,0.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,2,47.3718,8.54541,4,5,5,5,109,6,3,0.86,0,100.0,95.0,1.0,252,1,4.65,4.88,4.74,4.87,4.79,4.94,4.55,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,29,386,0,0,1,0,0,0,0,1,1,0,0,1
5687423,264.0,6,2.0,2.0,3.0,Rathaus,Entire home/apt,Entire rental unit,2,47.37286,8.54384,3,3,3,46,255,24,0,2.26,0,100.0,95.0,1.0,252,1,4.83,4.93,4.86,4.92,4.91,4.96,4.76,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,43,399,0,0,0,1,0,0,0,1,1,0,0,1
5744466,140.0,5,2.0,2.0,4.0,Seebach,Entire home/apt,Entire rental unit,3,47.41815,8.55864,14,40,64,314,164,28,2,1.3,1,100.0,86.0,1.0,1,0,4.83,4.9,4.93,4.9,4.9,4.64,4.73,38,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,35,258,0,0,0,1,0,0,1,0,0,0,0,0
6080762,107.0,2,1.0,1.0,2.0,Hirzenbach,Entire home/apt,Entire rental unit,2,47.39872,8.58788,0,0,0,28,14,0,0,0.11,0,,33.0,,1,0,4.5,4.86,4.43,4.93,4.79,4.5,4.57,16,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,35,241,0,0,1,0,0,0,0,0,0,0,0,1
6099740,162.0,4,1.0,1.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,2,47.36249,8.55061,10,40,43,43,108,9,0,0.85,0,100.0,95.0,1.0,252,1,4.81,4.96,4.97,4.91,4.84,4.93,4.76,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,37,521,0,0,0,1,0,0,0,0,0,0,1,0
6203434,103.0,2,1.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,2,47.37079,8.54595,0,0,0,0,191,4,0,1.54,0,100.0,95.0,1.0,252,1,4.69,4.86,4.76,4.93,4.87,4.96,4.57,27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,29,418,0,0,1,0,0,0,0,1,1,0,0,1
6293591,115.0,3,0.0,1.0,2.0,Alt-Wiedikon,Entire home/apt,Entire loft,1,47.36706,8.51947,2,11,28,190,522,36,3,4.16,0,,,,5,0,4.43,4.64,4.63,4.83,4.84,4.56,4.41,36,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,36,242,0,0,1,0,1,0,0,0,0,0,0,1
6311102,159.0,2,1.0,1.0,1.0,Rathaus,Entire home/apt,Entire rental unit,2,47.371803283691406,8.545409202575684,7,23,26,26,33,6,4,0.26,0,100.0,95.0,1.0,252,1,4.79,4.85,4.82,4.91,4.76,5.0,4.67,41,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,38,240,0,0,0,0,0,0,1,1,1,0,0,1
6473595,296.0,6,3.0,2.0,4.0,Weinegg,Entire home/apt,Entire rental unit,7,47.36231,8.55827,29,59,89,89,59,1,0,0.52,0,85.0,98.0,1.0,30,0,4.78,4.81,4.83,4.92,4.78,4.92,4.49,37,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,38,250,0,0,0,0,0,0,1,0,0,0,0,0
6669104,150.0,2,1.0,1.0,1.0,Mühlebach,Entire home/apt,Entire rental unit,3,47.35172,8.56133,11,39,42,42,55,14,1,0.45,0,100.0,95.0,1.0,252,1,4.73,4.82,4.82,4.62,4.84,4.78,4.65,23,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,33,443,0,0,0,0,0,0,0,0,0,0,0,0
6752793,90.0,1,1.0,1.0,1.0,Fluntern,Private room,Private room in rental unit,1,47.37905,8.55564,26,56,86,86,181,14,0,1.45,0,0.0,43.0,4.0,1,0,4.89,4.93,4.84,4.97,4.98,4.9,4.8,36,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,23,359,0,1,0,0,1,0,0,0,1,0,0,1
6857376,153.0,5,2.0,1.0,4.0,Hard,Entire home/apt,Entire rental unit,1,47.37792,8.51425,10,10,10,10,532,54,1,5.57,1,100.0,100.0,1.0,12,1,4.89,4.87,4.92,4.93,4.95,4.77,4.75,43,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,27,228,0,0,1,0,0,0,0,0,0,0,0,0
6858968,200.0,2,2.0,1.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,4,47.36555,8.54881,24,54,84,359,20,3,0,0.16,0,100.0,50.0,3.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.95,22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,47,47,0,0,0,0,0,0,0,0,0,0,0,1
6862908,341.0,6,2.0,1.5,3.0,Rathaus,Entire home/apt,Entire rental unit,2,47.37285,8.54585,1,1,1,46,154,23,0,1.54,0,100.0,95.0,1.0,252,1,4.82,4.86,4.83,4.94,4.92,4.94,4.76,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,33,403,0,0,0,1,1,0,0,0,0,0,1,0
6996487,547.0,1,1.0,3.0,2.0,Oberstrass,Private room,Private room in home,3,47.39312,8.55122,30,60,90,365,0,0,0,,0,,,,1,0,,,,,,,,12,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,302,0,0,0,0,0,0,0,0,0,0,0,1
7232723,350.0,2,1.0,2.0,1.0,Hochschulen,Entire home/apt,Entire rental unit,3,47.37789,8.54338,23,53,83,358,9,0,0,0.07,0,50.0,25.0,3.0,2,0,4.89,4.89,5.0,4.88,4.89,5.0,4.5,15,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,35,244,1,0,0,1,1,0,0,0,0,0,0,0
7351146,72.0,1,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,5,47.39371,8.53636,14,44,74,74,9,1,0,0.07,0,100.0,40.0,1.0,1,0,4.78,4.67,4.56,4.78,4.89,5.0,4.78,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,282,0,0,0,0,0,0,1,1,0,0,0,1
7589458,66.0,2,1.0,1.0,1.0,Oerlikon,Private room,Private room in rental unit,1,47.41202,8.54668,16,40,67,342,251,63,4,5.08,1,100.0,100.0,1.0,3,0,4.69,4.71,4.77,4.71,4.73,4.78,4.59,18,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,22,107,0,0,0,0,0,0,0,0,1,0,0,0
7599396,198.0,4,1.0,1.0,2.0,Hard,Entire home/apt,Entire rental unit,3,47.37571,8.517,30,60,90,90,13,0,0,0.11,0,100.0,57.0,1.0,5,0,4.85,4.85,4.69,5.0,5.0,4.92,4.77,27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,43,236,0,0,0,0,0,0,0,0,1,0,0,0
7613086,66.0,2,1.0,1.0,1.0,Oerlikon,Private room,Private room in hut,1,47.40874,8.54407,26,45,74,349,193,29,1,1.57,1,100.0,100.0,1.0,3,0,4.62,4.68,4.78,4.71,4.7,4.73,4.65,23,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,25,36,0,0,0,0,0,0,0,0,0,0,0,0
7646490,130.0,3,1.0,1.0,2.0,Altstetten,Entire home/apt,Entire loft,14,47.38479,8.49355,9,23,35,300,20,2,1,0.16,1,100.0,75.0,2.0,6,0,4.75,4.79,5.0,4.79,4.85,4.55,4.4,24,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,19,292,0,0,0,1,0,0,0,0,0,0,0,1
7673299,49.0,1,1.0,1.5,1.0,Altstetten,Private room,Private room in home,30,47.38086,8.4819,0,8,8,253,75,6,0,0.61,1,100.0,100.0,1.0,23,0,4.91,4.84,4.81,4.89,4.88,4.78,4.7,28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,37,473,0,0,0,0,0,0,0,0,1,0,0,1
7673510,57.0,1,1.0,1.5,1.0,Altstetten,Private room,Private room in guesthouse,30,47.38002,8.48089,0,28,58,333,86,10,1,0.7,1,100.0,100.0,1.0,23,0,4.84,4.87,4.9,4.92,4.9,4.66,4.62,23,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,45,484,0,0,0,0,0,0,0,0,0,0,0,1
7737458,192.0,2,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,2,47.37749,8.56042,15,45,75,259,19,0,0,0.16,0,80.0,75.0,3.0,14,0,4.63,4.83,4.53,4.94,4.94,4.83,4.72,33,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,25,321,0,0,0,0,0,0,0,0,0,0,0,0
7739547,152.0,2,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,2,47.37895,8.55839,28,58,88,363,44,0,0,0.36,0,80.0,75.0,3.0,14,0,4.84,4.93,4.75,4.98,4.98,4.77,4.63,36,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,25,277,0,0,0,0,0,0,0,0,0,0,0,0
7741739,135.0,2,0.0,1.0,1.0,Hard,Entire home/apt,Entire rental unit,2,47.37765,8.51169,0,27,57,328,10,2,0,0.08,0,80.0,75.0,3.0,14,0,4.5,4.4,4.5,4.6,4.5,4.9,4.4,24,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,28,206,0,0,0,0,0,0,0,0,0,0,0,0
7746167,103.0,2,1.0,1.0,2.0,Sihlfeld,Private room,Private room in rental unit,2,47.37398,8.51586,30,60,90,180,47,4,1,0.39,0,100.0,57.0,1.0,5,0,4.98,4.94,4.91,4.91,4.98,4.98,4.83,23,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,48,247,0,0,0,0,0,0,0,0,0,0,0,0
7756218,96.0,2,1.0,2.0,1.0,Fluntern,Private room,Private room in villa,1,47.37753,8.56021,0,0,0,116,24,1,0,0.21,0,80.0,75.0,3.0,14,0,4.67,4.71,4.38,4.87,4.83,4.78,4.39,36,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,33,244,0,1,0,0,0,0,0,0,0,0,0,0
7841685,296.0,2,1.0,1.5,1.0,Rathaus,Entire home/apt,Entire rental unit,1,47.37137,8.54428,29,59,89,363,119,15,0,0.97,1,99.0,100.0,1.0,38,0,4.86,4.91,4.91,4.87,4.89,4.97,4.69,19,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,35,418,0,0,0,0,0,0,0,0,0,0,0,0
